,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_name,artist,genre
5918,0.53,0.429,2.0,-7.769,0.0,0.0262,0.545,0.0,0.193,0.204,141.899,0NZ11HmslneNFodyKrHqoq,257640.0,4.0,êP²»µôµÄÔÂ¹â,Harlem Yu,popular
5919,0.689,0.432,11.0,-9.394,1.0,0.0452,0.564,0.0,0.0928,0.747,151.079,03yc0G2OoH1Eeyu7Piy8fK,243494.0,4.0,I'm Yours,Jason Mraz,popular
5920,0.589,0.243,10.0,-9.258,1.0,0.0294,0.797,3.92e-06,0.127,0.109,87.922,03WZteGujTUpKlEzj9znLv,236365.0,4.0,Î¶µÀ,Winnie Hsin,popular
5921,0.637,0.948,6.0,-2.843,0.0,0.0452,0.028,0.0,0.15,0.579,126.975,6xVw19NAlPn9oA638jzE3l,221760.0,4.0,Íõåú,Jam Hsiao,popular
5922,0.365,0.449,11.0,-7.049,1.0,0.0298,0.729,0.0,0.132,0.273,133.978,1oZ7FEc6pJfOdLcyxQwbQY,321629.0,4.0,±³ÅÑ,Gary Chaw,popular
5923,0.454,0.321,9.0,-10.023,1.0,0.0323,0.691,0.000712,0.0997,0.193,80.114,2baC5jSno4cA2X09R9IqML,351520.0,4.0,ÎÒÆÚ´ý,Zhang Yu Sheng,popular
5924,0.741,0.894,4.0,-3.826,1.0,0.0496,0.0814,0.0527,0.089,0.96,114.879,2Cy7QY8HPLk925AyNAt6OG,202853.0,4.0,Black or White - Single Version,Michael Jackson,popular
5925,0.347,0.315,8.0,-8.794,1.0,0.0354,0.917,0.0,0.127,0.167,117.504,4rTG9INQHV6MzDouzvaaOJ,267893.0,1.0,¼ÅÄ¯ÏÈÉú,Gary Chaw,popular
5926,0.586,0.48,4.0,-9.163,0.0,0.0335,0.53,0.000171,0.112,0.157,76.992,09pQVdpTwsXeBDnoxeLX2z,263173.0,4.0,»¨Ò×Àä,Jay Chou,popular
5927,0.565,0.412,7.0,-10.308,0.0,0.0261,0.038,0.0,0.157,0.189,71.006,5mDhfDgxUhTl74Lp3rFzGJ,308400.0,4.0,oÇéµÄÇéø,Power Station,popular
5928,0.54,0.537,2.0,-5.401,1.0,0.0333,0.0357,0.0,0.223,0.187,129.966,1rShpD71GsDA3z273wG4iQ,256907.0,4.0,ºÚÉ«Áø¶¡,David Tao,popular
5930,0.695,0.552,7.0,-7.045,0.0,0.027,0.674,0.0,0.144,0.549,106.746,1ixH9AOogyM2Hb0QUsbYEs,268903.0,3.0,ÀËÈËÇé¸è,Wu Bai,popular
5931,0.482,0.632,5.0,-3.168,0.0,0.0305,0.0419,0.0,0.0658,0.201,140.09,5m4wyJDzTJUSKgc6kBzlJz,293827.0,4.0,®,Power Station,popular
5932,0.636,0.554,9.0,-6.613,1.0,0.0324,0.676,0.0,0.104,0.533,143.944,1U7klTaKNqLVfAt9u1SsX6,250867.0,4.0,ýÔïL,Jay Chou,popular
5933,0.718,0.664,10.0,-7.219,0.0,0.0269,0.0196,0.0,0.0553,0.902,108.023,3HHHJ638QyUfYZYZ5sS5c9,242133.0,4.0,Û Ê²üNÏ¡º±,A-Mei Chang,popular
5934,0.311,0.311,5.0,-11.516,1.0,0.0323,0.69,0.0,0.195,0.369,76.951,77uktQePd9IdeMPVWlu1cO,239507.0,4.0,º£éÌì¿Õ,Beyond,popular
5935,0.396,0.698,5.0,-4.756,1.0,0.0306,0.0708,9.81e-06,0.33,0.45,164.05,0sJ7chRHiYpGcN5QA2ll05,299907.0,4.0,Äã²»ÊÇÕæÕýµÄ¿ì·,Mayday,popular
5936,0.73,0.77,8.0,-5.114,1.0,0.0298,0.138,0.0,0.0473,0.507,104.948,1eq1wUnLVLg4pdEfx9kajC,228093.0,4.0,Rolling in the Deep,Adele,popular
5937,0.722,0.761,11.0,-4.459,0.0,0.0475,0.0117,0.0,0.315,0.624,128.044,7pYfyrMNPn3wtoCyqcTVoI,201493.0,4.0,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,popular
5938,0.751,0.736,5.0,-4.168,0.0,0.156,0.0206,0.0,0.265,0.352,130.014,7mitXLIMCflkhZiD34uEQI,262147.0,4.0,Party Rock Anthem,LMFAO,popular
5939,0.638,0.832,8.0,-5.039,1.0,0.049,0.141,0.0,0.113,0.648,124.071,1mXuMM6zjPgjL4asbBsgnt,227893.0,4.0,Firework,Katy Perry,popular
5940,0.706,0.558,2.0,-7.237,0.0,0.0593,0.146,0.0,0.118,0.227,110.443,4lLtanYk6tkMvooU0tWzG8,223253.0,4.0,Grenade,Bruno Mars,popular
5941,0.379,0.306,1.0,-14.446,1.0,0.0305,0.942,0.323,0.123,0.157,147.902,05lBuZWQ2OhQuzoCSIkvUF,336613.0,4.0,Holocene,Bon Iver,popular
5942,0.379,0.29,4.0,-8.485,1.0,0.051,0.952,0.00106,0.118,0.169,166.467,4RL77hMWUq35NYnPLXBpih,201080.0,4.0,Skinny Love,Birdy,popular
5943,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,6z5Yh7kOKeLjqIsNdokIpU,285120.0,3.0,A Thousand Years,Christina Perri,popular
5944,0.554,0.321,9.0,-8.251,1.0,0.028,0.893,0.0,0.0996,0.288,135.047,6QPKYGnAW9QozVz2dSWqRg,285240.0,4.0,Someone Like You,Adele,popular
5945,0.449,0.585,5.0,-6.761,1.0,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,278719.0,4.0,Paradise,Coldplay,popular
5946,0.642,0.289,9.0,-9.918,1.0,0.0367,0.669,0.0,0.18,0.407,84.996,1VdZ0vKfR5jneCmWIUAMxK,258373.0,4.0,The A Team,Ed Sheeran,popular
5947,0.606,0.497,4.0,-6.611,1.0,0.0277,0.348,0.0,0.275,0.362,130.739,4aY0tZIaboefmkBEsjAovI,222773.0,4.0,If I Die Young,The Band Perry,popular
5948,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,0qOnSQQF0yzuPWsXrQ9paz,210960.0,4.0,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,popular
5949,0.682,0.927,4.0,-2.915,1.0,0.0479,0.0843,0.0,0.149,0.744,101.019,3TcL0dyCMyr0kyTTc4NLgI,195613.0,4.0,Who Says,Selena Gomez & The Scene,popular
5950,0.593,0.639,1.0,-5.826,1.0,0.0307,0.446,0.0,0.0998,0.332,142.881,2OXidlnDThZR3zf36k6DVL,218840.0,4.0,Just A Kiss,Lady A,popular
5951,0.676,0.695,0.0,-8.327,1.0,0.245,0.352,0.0,0.119,0.144,90.268,5zpDHEU12zATwLGvozxPw2,303813.0,4.0,Lighters,Bad Meets Evil,popular
5952,0.592,0.637,11.0,-8.48,1.0,0.0992,0.562,0.0,0.13,0.565,159.701,5ubHAQtKuFfiG4FXfLP804,185093.0,4.0,Lego House,Ed Sheeran,popular
5953,0.349,0.348,3.0,-6.142,1.0,0.0316,0.726,0.0,0.12,0.0886,74.541,0HZhYMZOcUzZKSFwPOti6m,246587.0,4.0,Jar of Hearts,Christina Perri,popular
5954,0.603,0.67,2.0,-3.882,0.0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,5PKWUDfQFtc5qqo8cs1gQp,242974.0,4.0,Set Fire to the Rain,Adele,popular
5955,0.726,0.787,4.0,-2.494,1.0,0.0737,0.009,0.0,0.0596,0.888,124.99,4cluDES4hQEUhmXj6TXkSo,199987.0,4.0,What Makes You Beautiful,One Direction,popular
5956,0.597,0.115,9.0,-9.217,1.0,0.0334,0.82,0.000215,0.111,0.128,111.202,0IF7bHzCXCZoKNog5vBC4g,197577.0,4.0,Wherever You Will Go,Charlene Soraia,popular
5957,0.664,0.845,4.0,-6.115,0.0,0.0461,0.181,0.0,0.267,0.357,96.005,3ZuiIFm9nRnkRz8AZAekjJ,211253.0,4.0,Rocketeer,Far East Movement,popular
5958,0.62,0.832,10.0,-4.848,1.0,0.036,0.332,0.0,0.104,0.481,144.926,6SKwQghsR8AISlxhcwyA9R,230120.0,4.0,Marry You,Bruno Mars,popular
5959,0.644,0.661,11.0,-6.093,1.0,0.0418,0.000177,5.23e-06,0.108,0.272,153.992,1ZOROX1KhC9xipkXFCxeDf,240307.0,4.0,How To Love,Lil Wayne,popular
5960,0.634,0.69,6.0,-7.804,1.0,0.052,0.0771,0.0,0.132,0.645,94.988,6OtCIsQZ64Vs1EbzztvAv4,253307.0,4.0,Good Life,OneRepublic,popular
5961,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371,112.96,0GO8y8jQk1PkHzS31d699N,218013.0,4.0,Tongue Tied,Grouplove,popular
5962,0.507,0.729,11.0,-5.399,0.0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,6GyFP1nfCDB8lbD2bG0Hq9,243960.0,4.0,Midnight City,M83,popular
5963,0.858,0.678,1.0,-3.87,0.0,0.0469,0.0761,0.0,0.0741,0.922,117.009,0laYHRpNTS6i8FXdupHkJ4,188453.0,4.0,Love You Like A Love Song,Selena Gomez & The Scene,popular
5964,0.537,0.611,0.0,-6.427,1.0,0.0304,0.229,0.0,0.146,0.161,105.955,2TUzU4IkfH8kcvY2MUlsd2,229303.0,4.0,I Won't Let You Go,James Morrison,popular
5965,0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,7w87IxuO7BDcJ3YUqCyMTT,239600.0,4.0,Pumped Up Kicks,Foster The People,popular
5966,0.738,0.804,11.0,-3.851,1.0,0.0621,0.332,0.0,0.279,0.949,174.943,386RUes7n1uM1yfzgeUuwp,190213.0,4.0,The Lazy Song,Bruno Mars,popular
5967,0.392,0.839,7.0,-1.921,1.0,0.193,0.158,0.0,0.3,0.232,168.001,6Iocm6VMu6bVNYwiDoyQFW,238693.0,4.0,Coming Home,Diddy - Dirty Money,popular
5968,0.425,0.732,9.0,-6.883,1.0,0.0396,0.00194,0.0103,0.171,0.333,117.98,2U8g9wVcUu9wsg6i7sFSv8,240796.0,4.0,Every Teardrop Is a Waterfall,Coldplay,popular
5969,0.594,0.946,3.0,-4.521,1.0,0.452,0.0869,0.0,0.306,0.397,155.826,70ATm56tH7OrQ1zurYssz0,283733.0,4.0,I Need A Doctor,Dr. Dre,popular
5970,0.692,0.809,2.0,-5.935,1.0,0.0255,0.1,9.77e-05,0.185,0.927,104.023,05ZACkzW8YbRq3eFgIfSNB,263387.0,4.0,Springsteen,Eric Church,popular
5971,0.608,0.745,4.0,-5.82,1.0,0.0354,0.205,0.0,0.342,0.595,82.003,6DDoFN7yNQmL2YXojqAk8S,226947.0,4.0,L.I.F.E.G.O.E.S.O.N.,Noah And The Whale,popular
5972,0.722,0.851,7.0,-3.873,0.0,0.0639,0.0319,0.0,0.108,0.452,126.885,5yDL13y5giogKs2fSNf7sj,197936.0,4.0,Glad You Came,The Wanted,popular
5973,0.545,0.649,6.0,-4.062,1.0,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,3lBRNqXjPp2j3JMTCXDTNO,253747.0,4.0,Best Thing I Never Had,Beyonc¨¦,popular
5974,0.786,0.709,9.0,-5.737,0.0,0.0395,0.0192,0.00118,0.0845,0.285,122.019,40ogYHQCVmrUJ2jCiM2odT,281107.0,4.0,I Follow Rivers - The Magician Remix,Lykke Li,popular
5975,0.684,0.607,11.0,-8.127,0.0,0.1,0.0267,0.000307,0.191,0.498,81.001,0JXXNGljqupsJaZsgSbMZV,195373.0,4.0,Sure Thing,Miguel,popular
5976,0.563,0.671,7.0,-4.788,1.0,0.0373,0.0422,0.0,0.36,0.45,91.964,4SEZthmPtszZPaktPLRX6J,213413.0,4.0,F**kin' Perfect,P!nk,popular
5977,0.668,0.718,1.0,-4.736,0.0,0.0605,0.0165,0.0,0.104,0.345,91.993,4fINc8dnfcz7AdhFYVA4i7,192200.0,4.0,It Girl,Jason Derulo,popular
5978,0.656,0.752,11.0,-5.522,0.0,0.0434,0.336,0.0,0.223,0.445,100.963,0YDWyllPwj0FOrdrCjnn9G,235736.0,4.0,Read All About It,Professor Green,popular
5979,0.686,0.783,4.0,-4.977,1.0,0.119,0.0764,0.0,0.163,0.814,99.978,2i0AUcEnsDm3dsqLrFWUCq,200467.0,4.0,Tonight Tonight,Hot Chelle Rae,popular
5980,0.608,0.614,2.0,-3.727,1.0,0.0285,0.227,4.06e-06,0.157,0.402,127.884,3UN6cIn3VIyg0z1LCuFSum,208133.0,4.0,Without You (feat. Usher),David Guetta,popular
5981,0.578,0.926,6.0,-3.689,0.0,0.0548,0.00472,0.0127,0.14,0.877,149.976,2z4U9d5OAA4YLNXoCgioxo,220707.0,4.0,What the Hell,Avril Lavigne,popular
5982,0.636,0.831,5.0,-3.945,1.0,0.182,0.0294,3.85e-06,0.272,0.668,175.015,2fTsFCKRFQ5M0igJgabnLA,223053.0,4.0,Price Tag,Jessie J,popular
5983,0.527,0.804,10.0,-4.168,1.0,0.0358,0.0104,0.0,0.105,0.221,107.486,4lY95OMGb9WxP6IYut64ir,277720.0,4.0,Shake It Out,Florence + The Machine,popular
5984,0.683,0.734,4.0,-4.523,0.0,0.029,0.00112,0.0139,0.258,0.576,106.254,0PgNhIg5n0UAOBVn43b8b6,282400.0,4.0,The Adventures of Rain Dance Maggie,Red Hot Chili Peppers,popular
5985,0.843,0.881,9.0,-3.951,1.0,0.0581,0.14,0.0,0.0765,0.876,110.621,1f8UCzB3RqIgNkW7QIiIeP,202267.0,4.0,Heart Skips a Beat (feat. Rizzle Kicks),Olly Murs,popular
5986,0.649,0.815,3.0,-3.796,0.0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,455AfCsOhhLPRc68sE01D8,230747.0,4.0,Last Friday Night (T.G.I.F.),Katy Perry,popular
5987,0.604,0.787,0.0,-3.674,0.0,0.103,0.0679,0.15,0.127,0.301,126.062,0TDLuuLlV54CkRRUOahJb4,245040.0,4.0,Titanium (feat. Sia),David Guetta,popular
5988,0.507,0.665,0.0,-7.598,1.0,0.0474,0.0144,0.0,0.0759,0.4,126.879,65hRZOQkVjmBdusz1N7aOv,213338.0,4.0,Save The World,Swedish House Mafia,popular
5989,0.73,0.777,3.0,-5.194,0.0,0.0496,0.105,0.000478,0.0691,0.575,130.0,3C0nOe05EIt1390bVABLyN,284867.0,4.0,On The Floor,Jennifer Lopez,popular
5990,0.636,0.901,1.0,-7.094,0.0,0.118,0.119,0.0,0.391,0.836,162.994,3uulVrxiI7iLTjOBZsaiF8,165908.0,4.0,Donald Trump,Mac Miller,popular
5991,0.587,0.828,11.0,-5.108,1.0,0.161,0.00327,0.0,0.331,0.494,123.907,30XU4suKzCeoCK9YFzdufg,260253.0,4.0,Born This Way,Lady Gaga,popular
5992,0.659,0.628,0.0,-8.685,0.0,0.179,0.186,0.0,0.105,0.262,94.05,3JA9Jsuxr4xgHXEawAdCp4,219427.0,4.0,Just Can¡¯t Get Enough,Black Eyed Peas,popular
5993,0.684,0.834,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,217667.0,4.0,Black and Yellow,Wiz Khalifa,popular
5994,0.446,0.9,10.0,-3.541,0.0,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,4bCOAuhvjsxbVBM5MM8oik,190787.0,4.0,When We Stand Together,Nickelback,popular
5995,0.481,0.849,4.0,-5.131,1.0,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,0U3xEfWLX4slslHJaAorSw,210720.0,4.0,Honey Bee,Blake Shelton,popular
5996,0.591,0.889,7.0,-3.839,1.0,0.115,0.0189,0.0,0.155,0.65,143.067,4NTWZqvfQTlOMitlVn6tew,239613.0,4.0,The Show Goes On,Lupe Fiasco,popular
5997,0.364,0.752,2.0,-5.429,1.0,0.304,0.0007,0.0,0.318,0.606,79.119,0s019O8KwLXkPSSV609qEE,248587.0,4.0,6 Foot 7 Foot,Lil Wayne,popular
5998,0.753,0.88,4.0,-4.689,0.0,0.0806,0.087,0.0,0.24,0.794,115.057,1Fxp4LBWsNC58NwnGAXJld,186851.0,4.0,Down With The Trumpets,Rizzle Kicks,popular
5999,0.583,0.768,9.0,-6.477,1.0,0.041,0.000323,0.0162,0.109,0.357,127.952,57F80059mWaWFvWG3tBTbO,320547.0,4.0,The Edge Of Glory,Lady Gaga,popular
6000,0.523,0.805,3.0,-5.473,1.0,0.192,0.0524,0.0,0.0914,0.602,125.358,53DB6LJV9B8sz0p1s6tlGS,227773.0,5.0,Roll Up,Wiz Khalifa,popular
6001,0.678,0.739,2.0,-5.068,1.0,0.0352,0.32,2.36e-06,0.116,0.658,127.037,7awFBRzXpFoy8YIm9zOb5s,229413.0,4.0,Dirt Road Anthem,Jason Aldean,popular
6002,0.54,0.856,0.0,-3.966,0.0,0.1,0.109,0.0,0.276,0.258,153.071,3SxiAdI8dP9AaaEz1Z24mn,274600.0,4.0,Earthquake (feat. Tinie Tempah),Labrinth,popular
6003,0.672,0.907,8.0,-5.069,0.0,0.0721,0.0048,3.4e-05,0.156,0.746,128.027,6AxCr5G75R5rqyNCYWVpTo,187627.0,4.0,Higher,Taio Cruz,popular
6004,0.62,0.869,1.0,-5.252,1.0,0.175,0.0181,0.0,0.369,0.76,151.684,36ux3YuUsGTWPT8fXclS45,229573.0,4.0,E.T.,Katy Perry,popular
6005,0.652,0.749,0.0,-5.248,1.0,0.0886,0.0848,0.0,0.604,0.651,94.103,34h7O0d0ToOB60zYSFkGKH,267413.0,4.0,Love On Top,Beyonc¨¦,popular
6006,0.696,0.546,5.0,-6.55,1.0,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,5cCAZS9VhLGEDV4NCfieeg,210267.0,4.0,I Wanna Go,Britney Spears,popular
6007,0.578,0.857,4.0,-3.78,0.0,0.041,0.00548,0.00162,0.0948,0.188,126.979,2pTNWzSQZy5CKkIgKly71j,195467.0,4.0,Changed the Way You Kiss Me - Radio Edit,Example,popular
6008,0.767,0.677,11.0,-6.128,0.0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,3hsmbFKT5Cujb5GQjqEU39,222587.0,4.0,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,popular
6009,0.415,0.934,6.0,-2.914,0.0,0.24,0.078,0.0,0.145,0.52,190.151,2hi6E31kMuHTcG0B18N7jP,237293.0,4.0,Champion (feat. Chris Brown),Chip,popular
6010,0.751,0.783,4.0,-3.724,1.0,0.0859,0.00379,0.0,0.036,0.816,119.975,2CEgGE6aESpnmtfiZwYlbV,202613.0,4.0,Dynamite,Taio Cruz,popular
6011,0.72,0.861,11.0,-4.339,1.0,0.209,0.269,5.11e-06,0.601,0.669,126.991,2jSwKQBouf0brIcxGfA9CZ,200013.0,4.0,Super Bass,Nicki Minaj,popular
6012,0.666,0.87,11.0,-5.004,0.0,0.246,0.203,0.0,0.0851,0.9,160.014,2Adn2LNgkHMH5TelQVAu4n,243920.0,4.0,Pretty Girl Rock,Keri Hilson,popular
6013,0.531,0.803,1.0,-3.284,1.0,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,22L7bfCiAkJo5xGSQgmiIO,299613.0,4.0,All Of The Lights,Kanye West,popular
6015,0.663,0.843,2.0,-3.672,1.0,0.049,0.0491,0.0,0.364,0.375,140.036,4wAJ8aQ9Ufj9ylfWESkrDL,195240.0,4.0,Do It Like A Dude,Jessie J,popular
6016,0.753,0.729,11.0,-3.862,0.0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,3pYDZTJM2tVBUhIRifWVzI,219973.0,4.0,Blow,Kesha,popular
6017,0.636,0.566,6.0,-7.16,0.0,0.106,0.365,0.000353,0.0917,0.425,151.894,6LxSe8YmdPxy095Ux6znaQ,235987.0,4.0,Headlines,Drake,popular
6018,0.668,0.857,7.0,-2.944,0.0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,16Of7eeW44kt0a1M0nitHM,215693.0,4.0,You Make Me Feel... (feat. Sabi),Cobra Starship,popular
6019,0.726,0.931,11.0,-4.152,0.0,0.0468,0.0218,0.000283,0.143,0.797,126.976,6lc1Rq31ILjpydczoURQPb,195105.0,4.0,Mr. Saxobeat,Alexandra Stan,popular
6020,0.66,0.797,5.0,-6.096,0.0,0.0262,0.00646,0.000108,0.187,0.674,110.955,7pAq1IXYZpL42HchCminu6,197440.0,4.0,Don't Hold Your Breath,Nicole Scherzinger,popular
6021,0.789,0.716,11.0,-4.241,0.0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0AH6WMe3OlAlUb5miXt2FQ,235493.0,4.0,Only Girl (In The World),Rihanna,popular
6022,0.45,0.846,9.0,-4.712,0.0,0.0472,0.00523,0.0,0.228,0.402,140.042,04OxTCLGgDKfO0MMA2lcxv,233667.0,4.0,Blind Faith,Chase & Status,popular
6023,0.799,0.783,1.0,-3.896,0.0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,1AguHaKOuggrVTebp7cZEI,184573.0,4.0,Stereo Love - Radio Edit,Edward Maya,popular
6024,0.31,0.926,6.0,-1.131,0.0,0.0464,0.0184,0.00792,0.483,0.493,139.85,4TBK6E1ERSKdIvD1jF4lt5,206776.0,4.0,Louder (feat. Sian Evans) - Radio Edit,DJ Fresh,popular
6025,0.693,0.705,8.0,-5.747,1.0,0.0665,0.0228,0.0,0.202,0.45,131.951,38iU2jg98IZZEIJPrP7aWD,237947.0,4.0,Till the World Ends,Britney Spears,popular
6026,0.736,0.817,8.0,-4.9,1.0,0.0407,0.00987,0.00167,0.117,0.653,119.95,3LUWWox8YYykohBbHUrrxd,204760.0,4.0,We R Who We R,Kesha,popular
6027,0.926,0.808,11.0,-3.148,0.0,0.0599,0.000915,0.00327,0.0515,0.701,127.998,4EWqV27TwLuPIMCOtheMIs,215625.0,4.0,Loca People - Radio Edit,Sak Noel,popular
6028,0.413,0.807,11.0,-3.499,0.0,0.318,0.0536,0.0,0.631,0.438,149.33,608a1wIsSd5KzMEqm1O7w3,296147.0,4.0,I'm On One,DJ Khaled,popular
6029,0.666,0.876,3.0,-3.078,1.0,0.0414,0.055,0.0,0.259,0.552,129.884,7ks6AZmFcm3Y6PGGxGSmlB,194840.0,4.0,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,popular
6030,0.707,0.861,7.0,-4.225,1.0,0.316,0.1,0.0,0.191,0.795,130.021,70Vdd1gx5tn84jkAU31ASv,199480.0,4.0,Sexy And I Know It,LMFAO,popular
6031,0.705,0.882,11.0,-3.201,0.0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,2QtxlzvSBONjs1bDC34ixs,241667.0,4.0,Yeah 3x,Chris Brown,popular
6032,0.706,0.89,1.0,-4.444,0.0,0.0688,0.0588,0.00286,0.306,0.684,128.011,2LEF1A8DOZ9wRYikWgVlZ8,248133.0,4.0,Good Feeling,Flo Rida,popular
6033,0.692,0.786,2.0,-2.959,1.0,0.069,0.23,0.0,0.0797,0.583,100.025,5FTCKvxzqy72ceS4Ujux4N,263173.0,4.0,What's My Name?,Rihanna,popular
6034,0.671,0.939,8.0,-3.206,1.0,0.161,0.191,0.0,0.298,0.53,129.024,4QNpBfC0zvjKqPJcyqBy9W,252307.0,4.0,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,popular
6035,0.671,0.808,2.0,-4.861,0.0,0.0652,0.02,0.0,0.134,0.637,121.956,1r3myKmjWoOqRip99CmSj1,206080.0,4.0,Don't Wanna Go Home,Jason Derulo,popular
6036,0.735,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.6,127.985,0U10zFw4GlBacOy9VDGfGL,215227.0,4.0,We Found Love,Rihanna,popular
6037,0.783,0.58,7.0,-6.548,1.0,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,20I6sIOMTCkB6w7ryavxtO,193400.0,4.0,Call Me Maybe,Carly Rae Jepsen,popular
6038,0.378,0.638,10.0,-5.576,1.0,0.075,0.02,7.66e-05,0.0849,0.735,184.086,5rgy6ghBq1eRApCkeUdJXf,250627.0,4.0,We Are Young (feat. Janelle Mon¨¢e),fun.,popular
6039,0.346,0.552,0.0,-6.864,0.0,0.0282,0.417,0.0,0.114,0.0789,75.881,6VObnIkLVruX4UVyxWhlqm,286480.0,4.0,Skyfall,Adele,popular
6040,0.39,0.255,6.0,-9.676,0.0,0.0299,0.806,1.14e-06,0.0887,0.179,122.056,7FDHI71Z3IInsEKuUn7Df8,281947.0,4.0,Video Games - Remastered,Lana Del Rey,popular
6041,0.707,0.222,7.0,-11.716,1.0,0.0329,0.788,0.0,0.205,0.556,110.095,7kSLdGdXLey7pzLsWpdg1h,219640.0,4.0,Little Things,One Direction,popular
6042,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,240400.0,4.0,Sweater Weather,The Neighbourhood,popular
6043,0.509,0.538,7.0,-7.335,1.0,0.0572,0.385,0.0,0.104,0.244,75.089,7DFNE7NO0raLIUbgzY2rzm,252867.0,4.0,Let Her Go,Passenger,popular
6044,0.576,0.835,2.0,-6.826,1.0,0.0486,0.337,0.0,0.082,0.476,150.017,0M3HkE321xpCbCYqVKzr1q,257720.0,4.0,It Will Rain,Bruno Mars,popular
6045,0.687,0.792,1.0,-4.023,0.0,0.0353,0.000802,0.0,0.2,0.864,133.962,3oL3XRtkP1WVbMxf7dtTdu,227333.0,4.0,The One That Got Away,Katy Perry,popular
6048,0.863,0.527,0.0,-6.896,1.0,0.0358,0.607,0.000168,0.107,0.674,129.054,13b3kZAjZGltp76ed4u1m3,244885.0,4.0,Somebody That I Used To Know,Gotye,popular
6049,0.505,0.71,3.0,-3.015,1.0,0.0321,0.19,0.00025,0.329,0.428,89.938,3LlAyCYU26dvFZBDUIMb7a,175200.0,4.0,Demons,Imagine Dragons,popular
6050,0.424,0.157,9.0,-18.141,1.0,0.0428,0.95,0.0593,0.101,0.342,91.537,1zuKjpp4t7BS8JPKi6mkQr,171653.0,4.0,Angels,The xx,popular
6051,0.664,0.642,6.0,-5.961,1.0,0.038,0.129,0.0,0.114,0.501,118.002,2qHiyBpxyOXnRGG3t2iE96,209693.0,4.0,"Gone, Gone, Gone",Phillip Phillips,popular
6052,0.18,0.636,4.0,-6.591,0.0,0.0439,0.209,0.000133,0.217,0.39,75.223,2wMby9pciuGUIP8q7y4Yn6,286253.0,3.0,Born To Die,Lana Del Rey,popular
6053,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,3U4isOIWM3VvDubwSI3y7a,269560.0,4.0,All of Me,John Legend,popular
6054,0.612,0.28,0.0,-8.648,1.0,0.0434,0.932,0.0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,213827.0,4.0,When I Was Your Man,Bruno Mars,popular
6055,0.743,0.752,4.0,-4.813,1.0,0.0414,0.0188,0.0,0.287,0.545,110.015,1XGmzt0PVuFgQYYnV2It7A,231173.0,4.0,Payphone,Maroon 5,popular
6057,0.376,0.695,0.0,-4.782,0.0,0.0933,0.135,0.0,0.11,0.302,169.533,5yVIlYEHZxQVLyInCdldoS,209440.0,4.0,Impossible,James Arthur,popular
6058,0.585,0.303,4.0,-10.058,1.0,0.0398,0.694,0.0,0.115,0.142,136.703,53QF56cjZA9RTuuMZDrSA6,240166.0,3.0,I Won't Give Up,Jason Mraz,popular
6059,0.616,0.656,5.0,-7.298,1.0,0.0344,0.096,0.000879,0.205,0.286,150.071,3n69hLUdIsSa1WlRmjMZlW,227080.0,4.0,Breezeblocks,alt-J,popular
